produk_id,bahan_aktif_id,kadar,satuan
2149,488,95,%
2150,13,30.00,g/l
2150,65,150.00,g/l
2151,75,150,g/l
2152,82,500,g/l
2153,48,100,g/l
2153,13,20,g/l
2154,112,75,%
2155,14,350,g/l
2156,170,58,%
2156,43,2,%
2157,124,8.36,%
2157,71,64.64,%
2158,40,550,g/l
2158,44,55,g/l
2159,48,300,g/l
2160,667,95,%
2161,103,98,%
2162,165,3,%
2162,113,4,%
2163,9,10,%
2164,668,40,%
2165,149,>=10 - <=25,%
2165,161,<=3,%
2165,232,>=5 - <=10,%
2166,199,300,g/l
2166,242,50,g/l
2167,669,480,g/l
2168,300,98,%
2169,29,480,g/l
2170,275,80,%
2171,44,100,g/l
2172,88,50,%
2173,266,240,g/l
2174,293,625,g/l
2174,360,62.5,g/l
2175,112,75,%
2176,5,300,g/l
2177,670,6,g/l
2177,671,9,g/l
2177,672,3,g/l
2178,88,8,%
2178,15,64,%
2179,470,0.10,%
2180,44,100,g/l
2181,35,250,g/l
2182,673,97,%
2183,63,75,%
2184,278,94,%
2185,402,95,%
2186,129,18,g/l
2187,29,240,g/l
2188,5,25,%
2189,295,500,g/l
2190,14,5,%
2191,76,50,g/l
2191,77,200,g/l
2192,7,250,g/l
2193,1,50,%
2194,75,120,g/l
2194,48,180,g/l
2195,674,40,g/l
2196,675,100,g/l
2196,29,300,g/l
2197,246,95,%
2198,15,80,%
2199,6,50,g/l
2200,32,278,g/l
2201,185,300,g/l
2202,676,500,g/l
2203,3,250,g/l
2204,32,276,g/l
2205,127,0.5,%
2206,73,865,g/l
2207,29,480,g/l
2207,11,120,g/l
2208,32,135,g/l
2209,9,10,%
2210,149,500,g/l
2211,215,8,%
2211,15,64,%
2212,677,30,%
2213,517,120,g/l
2213,501,360,g/l
2214,614,240,g/l
2214,517,120,g/l
2215,80,200,g/l
2216,310,96,%
2217,678,400,g/l
2218,92,90,%
2219,110,80,%
2220,679,220,g/l
2221,32,138,g/l
2222,126,95,%
2223,78,98,%
2224,108,16.18,g/l
2225,335,500,g/l
2226,614,120,g/l
2226,43,120,g/l
2227,35,250,g/l
2228,22,670,g/l
2229,407,30,g/l
2230,82,93,%
2231,680,486,g/l
2232,88,10,%
2233,535,57,%
2234,74,50,g/l
2235,681,4.5,%
2235,682,4.5,%
2235,683,18.1,%
2236,48,150,g/l
2236,209,150,g/l
2237,9,2.5,%
2238,440,96,%
2239,4,50,%
2239,53,10,%
2240,177,400,g/l
2241,178,0.005,%
2242,684,500,g/l
2243,108,0.20,%
2243,224,0.11,%
2243,278,0.22,%
2244,58,125,g/l
2245,685,>= 25 - <= 35,%
2246,224,22.34,g/l
2247,319,200,g/l
2248,686,735,g/l
2249,44,16,g/l
2249,14,11,g/l
2250,15,80,%
2251,11,200,g/l
2251,687,200,g/l
2252,29,240,g/l
2253,75,210,g/l
2254,126,"98,5",%
2255,688,95,%
2256,65,120,g/l
2256,13,40,g/l
2257,84,50,g/l
2257,155,500,g/l
2258,40,500,g/l
2258,44,50,g/l
2259,104,60,%
2260,56,60,%
2260,51,10,%
2261,29,490,g/l
2262,167,0.523,%
2262,484,0.050,%
2262,186,0.100,%
2262,379,0.020,%
2263,43,98,%
2264,48,300,g/l
2264,689,5,g/l
2265,77,100,g/l
2265,122,20,g/l
2266,337,80,g/l
2266,75,240,g/l
2267,29,480,g/l
2268,15,80,%
2269,96,18,g/l
2270,30,50,%
2270,31,25,%
2271,165,3,%
2272,149,19,%
2272,232,10,%
2272,690,2.2,%
2273,112,75,%
2274,40,550,g/l
2274,44,100,g/l
2275,13,75,g/l
2275,72,75,g/l
2276,74,95,%
2277,44,100,g/l
2277,40,550,g/l
2278,29,300,g/l
2278,691,100,g/l
2279,3,260,g/l
2280,108,18.15,g/l
2281,136,99,%
2282,48,165,g/l
2282,692,100,g/l
2283,15,60,%
2283,693,6,%
2284,43,30,%
2285,694,228,g/l
2286,43,10,%
2287,44,92,%
2288,53,100,g/l
2289,695,>= 30 – <50,%
2290,13,40,g/l
2290,75,160,g/l
2291,112,75,%
2292,32,135,g/l
2293,58,400,g/l
2294,190,40,%
2295,43,5,%
2296,15,80,%
2297,2,150,g/l
2297,3,150,g/l
2298,696,90,%
2299,284,96,%
2300,35,250,g/l
2301,9,400,g/l
2302,697,240,g/l
2303,108,36.6,g/l
2304,207,12,%
2305,108,5,%
2306,115,99,%
2307,474,200,g/l
2308,698,86,%
2309,41,100,g/l
2310,78,200,g/l
2311,470,0.041,%
2311,86,0.041,%
2311,164,0.015,%
2312,470,0.041,%
2312,86,0.041,%
2312,164,0.015,%
2313,470,0.041,%
2313,86,0.041,%
2313,164,0.015,%
2314,5,20,%
2314,4,60,%
2315,63,75,%
2316,29,525,g/l
2317,446,33,%
2318,20,200,g/l
2318,254,125,g/l
2319,184,30,g/l
2319,82,500,g/l
2320,44,60,g/l
2320,40,550,g/l
2321,98,150,g/l
2321,58,400,g/l
2322,78,50,g/l
2323,29,250,g/l
2324,102,70,%
2325,44,0.1,%
2325,142,0.135,%
2325,141,0.17,%
2326,29,485,g/l
2326,29,485,g/l
2327,11,50,%
2328,292,0.5,%
2329,103,40,%
2330,32,276,g/l
2331,165,3,%
2332,699,100,g/l
2333,626,100,g/l
2334,164,0.015,%
2335,97,25,%
2336,32,42,%
2337,700,520,g/l
2338,62,80,%
2339,103,90,%
2340,15,80,%
2341,294,Zinc Pyrithione,%
2341,701,"1,2-Benzisothiazolin-3-one (BIT-84%);",%
2342,74,25,g/l
2343,478,5,%
2343,16,3 - 5,%
2344,56,20,%
2344,51,20,%
2345,47,80,%
2346,702,742,g/l
2347,26,"6,7",%
2347,703,26,%
2348,53,66,g/l
2348,43,214,g/l
2349,32,42,%
2350,642,240,g/l
2351,96,20,g/l
2352,53,87,%
2353,44,100,g/l
2354,102,70,%
2355,47,500,g/l
2356,84,50,g/l
2356,155,220,g/l
2356,39,30,g/l
2357,63,75,%
2358,704,"1,91 x 10^11",cfu/l
2359,53,96,%
2360,413,60,g/l
2360,412,400,g/l
2361,516,100,g/l
2362,75,120,g/l
2362,48,180,g/l
2363,164,0.005,%
2364,29,240,g/l
2365,103,25,%
2366,259,12,%
2366,15,63,%
2367,310,300,g/l
2367,76,20,g/l
2368,150,95,%
2369,78,120,g/l
2369,13,35,%
2370,705,110,g/l
2371,48,350,g/l
2372,3,400,g/l
2373,96,20,g/l
2374,18,103.20,g/l
2375,96,36,g/l
2376,44,250,g/l
2377,54,42,%
2378,7,486,g/l
2379,5,10.00,%
2379,154,25.00,%
2380,247,100,g/l
2381,149,80,%
2382,3,200,g/l
2382,51,260,g/l
2383,330,500,g/l
2384,232,> 10 - 15,%
2384,294,> 6 -9,%
2385,32,135,g/l
2386,113,6,%
2387,108,5,%
2388,1,50,%
2389,102,70,%
2390,88,6,%
2390,63,30,%
2391,111,240,g/l
2392,85,288,g/l
2393,32,290,g/l
2394,229,240,g/l
2395,29,485,g/l
2396,130,55,%
2396,26,5,%
2397,47,80,%
2398,47,500,g/l
2399,96,18,g/l
2400,19,10,%
2401,706,min 99.0,%
2402,160,70,%
2403,73,98,%
2404,241,"3,13",g/l
2405,707,10,%
2406,708,220,g/l
2407,14,200,g/l
2408,122,30,g/l
2408,77,120,g/l
2409,160,70,%
2410,547,480,g/l
2411,96,50,g/l
2412,15,80,%
2413,32,250,g/l
2414,709,400,g/l
2415,149,800,g/l
2416,32,42,%
2417,15,"67,5",%
2417,51,"4,5",%
2417,244,3,%
2418,29,240,g/l
2419,108,36,%
2420,710,150,g/l
2421,314,2.5 - 5.0,%
2421,157,0.6 - 1.0,%
2422,154,30,%
2422,177,6,%
2423,711,95,%
2424,5,150,g/l
2425,241,0.01,%
2426,6,40,g/l
2427,712,500,g/l
2428,199,97,%
2429,32,276,g/l
2430,204,50,%
2431,475,15,%
2432,40,480,g/l
2433,323,50,%
2434,219,1200,g/l
2435,43,2.15,%
2436,29,480,g/l
2437,263,4,g/l
2437,7,486,g/l
2438,32,208,g/l
2439,713,95,%
2440,15,80,%
2441,133,250,g/l
2442,125,"865 g/l setara dengan 2,4-D: 720 g/l",g/l
2443,103,40,%
2444,126,25,g/l
2445,113,400,g/l
2446,32,276,g/l
2447,714,865,g/l
2448,113,4,%
2448,207,2,%
2449,29,480 (setara dengan glifosat: 356 g/l),g/l
2450,43,100,g/l
2451,32,276,g/l
2452,29,370,g/l
2452,104,"5,5",g/l
2453,104,25,%
2454,108,0.12,%
2455,29,480,g/l
2456,642,100,g/l
2456,51,200,g/l
2457,48,300,g/l
2458,48,360,g/l
2459,15,64.00,%
2459,715,8.00,%
2460,110,45,%
2461,190,0.5,%
2462,402,95,%
2463,148,80,%
2464,53,150,g/l
2464,266,350,g/l
2465,23,1.55,g/l
2465,23,"1,55",g/l
2465,716,3.10,g/l
2465,717,"3,10",g/l
2466,54,137,g/l
2467,11,77,g/l
2468,72,75,g/l
2468,13,75,g/l
2469,165,98,%
2470,7,62,%
2471,26,5,%
2471,130,55,%
2472,64,50,g/l
2473,88,25,%
2474,524,200,g/l
2474,247,200,g/l
2475,96,18,g/l
2476,260,1200,g/l
2477,243,75,%
2478,15,80,%
2479,11,300,g/l
2480,53,50,g/l
2481,85,530,g/l
2482,190,40,%
2483,161,3-Iodo-2-propynyl butylcarbamate,%
2484,104,2,g/l
2484,32,135,g/l
2484,718,135,g/l
2485,105,240,g/l
2486,32,276,g/l
2487,265,88,%
2488,245,328,g/l
2489,64,50,g/l
2490,412,480,g/l
2491,32,42,%
2492,113,450,g/l
2493,92,100,g/l
2493,93,50,g/l
2494,369,0.03,g/l
2495,719,475,g/l
2496,155,500,g/l
2497,154,20,%
2497,13,10,%
2498,204,50,%
2499,40,550,g/l
2499,44,60,g/l
2500,226,77,%
2501,720,100,g/l
2502,703,50,%
2503,112,75,%
2504,18,25,g/l
2505,562,120,g/l
2506,249,>1.41 - <1.84,%
2507,4,50,%
2508,721,"0,3",%
2509,53,55,g/l
2510,40,550,g/l
2510,44,60,g/l
2511,232,12,%
2511,71,63,%
2512,6,25,g/l
2513,2,125,g/l
2513,198,400,g/l
2514,215,8,%
2514,15,64,%
2515,2,250,g/l
2516,98,10,%
2517,135,95,%
2518,722,1.3,%
2519,112,75,%
2520,723,288,g/l
2521,125,865,g/l
2522,123,50,g/l
2523,102,85,%
2524,177,400,g/l
2525,98,2,%
2525,310,26,%
2526,224,0.12,%
2526,278,0.12,%
2526,164,0.04,%
2527,40,500,g/l
2527,96,36,g/l
2528,177,500,g/l
2529,47,73.15,g/l
2529,724,1.85,%
2530,13,10,%
2530,72,40,%
2531,44,50,g/l
2531,40,500,g/l
2532,292,"0,005",%
2533,15,80,%
2534,62,640,g/l
2534,24,80,g/l
2535,88,50,%
2536,9,480,g/l
2537,725,200,g/l
2538,726,3,%
2538,97,47,%
2539,120,50,g/l
2540,245,276,g/l
2541,300,95.3,%
2542,515,250,g/l
2543,278,92,%
2544,18,50,g/l
2544,43,250,g/l
2545,160,250,g/l
2546,96,18,g/l
2547,154,25,%
2548,29,490,g/l
2549,24,93,%
2550,80,5,%
2551,82,500,g/l
2552,727,98.5,%
2553,32,42,%
2554,44,325,g/l
2555,11,200,g/l
2556,472,4,%
2556,15,64,%
2557,74,80,g/l
2558,728,120,g/l
2559,32,138,g/l
2560,729,"2,5 x 10-10",koloni/g
2561,94,480,g/l
2562,150,250,g/l
2562,730,10,g/l
2563,205,240,g/l
2564,96,18.5,g/l
2565,99,150,g/l
2566,731,10,g/l
2567,5,110,g/l
2568,96,18,g/l
2569,124,8.20,%
2569,71,64.50,%
2570,732,6 x 10^9,cfu/g
2571,108,0.64,%
2572,113,500,g/l
2573,733,1,g/l
2573,734,3,g/l
2573,735,2,g/l
2574,736,"8,5",g/l
2575,737,90,%
2576,155,80,%
2577,154,25,%
2578,84,50,g/l
2578,155,500,g/l
2579,29,550,g/l
2580,711,480,g/l
2581,150,95,%
2582,11,280,g/l
2583,165,3,%
2584,127,6.1,mg/pcs
2585,738,25,g/l
2586,739,96,%
2587,82,500,g/l
2588,108,0.1,%
2589,397,250,g/l
2590,150,95,%
2591,78,35,%
2592,40,400,g/l
2593,15,80,%
2594,102,75,%
2595,29,120,g/l
2595,104,1,g/l
2596,11,95,%
2597,190,20,%
2598,149,80,%
2599,44,50,g/l
2600,26,250,g/l
2601,164,27,%
2602,740,1 x 10^5,cfu/g
2602,577,1 x 10^6,cfu/g
2603,80,200,g/l
2604,353,95,%
2605,58,18,%
2605,45,25,%
2606,319,400,g/l
2607,103,215,g/l
2608,113,500,g/l
2609,741,75,%
2610,742,500,g/l
2611,743,≥10^7,cfu/ml
2611,744,≥10^7,cfu/ml
2612,74,100,g/l
2612,78,200,g/l
2613,96,18,g/l
2614,99,150,g/l
2615,400,200,g/l
2616,745,32.6,%
2616,672,16.3,%
2616,746,49.1,%
2617,439,500,g/l
2618,28,125,g/l
2618,747,400,g/l
2619,58,400,g/l
2620,476,200,g/l
2621,35,15,%
2622,48,320,g/l
2622,96,45,g/l
2623,43,200,g/l
2624,56,500,g/l
2625,108,0.09,%
2625,224,0.05,%
2625,278,0.1,%
2626,127,6.4,g/l
2627,748,160,g/l
2628,15,80,%
2629,8,40,g/l
2629,184,160,g/l
2630,351,600,g/l
2631,216,95,%
2632,32,150,g/l
2633,15,80,%
2634,294,>= 30 - < 50,%
2635,53,50,g/l
2636,78,200,g/l
2637,224,5,%
2638,103,40,%
2639,29,480,g/l
2640,78,200,g/l
2641,44,30,g/l
2642,44,50,g/l
2642,40,500,g/l
2643,76,30,g/l
2643,77,60,g/l
2644,533,320,g/l
2645,96,20,g/l
2645,43,100,g/l
2646,32,200,g/l
2647,150,95,%
2648,234,15,%
2649,29,300,g/l
2649,675,100,g/l
2650,78,600,g/l
2651,84,4,%
2651,39,2,%
2651,155,20,%
2652,65,30,%
2653,23,38,g/l
2654,96,18,g/l
2654,74,32,g/l
2655,150,160,g/l
2656,113,400,g/l
2657,58,150,g/l
2658,11,200,g/l
2659,93,60,g/l
2659,29,405,g/l
2660,111,90,g/l
2660,137,250,g/l
2661,412,96,%
2662,29,495,g/l
2663,35,50,g/l
2664,115,99.8,%
2665,242,25,g/l
2666,149,30 - 50,%
2667,266,160,g/l
2667,749,40,g/l
2668,224,1.0,%
2668,278,0.1,%
2669,3,125,g/l
2669,353,400,g/l
2670,110,70,%
2671,43,25,%
2672,125,865,g/l
2673,26,250,g/l
2673,3,150,g/l
2674,351,500,g/l
2675,127,0.04,%
2675,141,0.12,%
2675,44,0.10,%
2676,750,80,%
2677,259,50,%
2678,11,150,g/l
2679,104,20,%
2680,104,20,%
2681,11,150,g/l
2682,47,80,%
2683,283,98,%
2684,283,98,%
2685,126,25,g/l
2686,29,480,g/l
2687,102,70,%
2688,5,200,g/l
2689,614,120,g/l
2689,129,30,g/l
2690,32,135,g/l
2691,103,90,%
2692,351,400,g/l
2693,96,18,g/l
2694,82,500,g/l
2695,751,276,g/l
2696,58,400,g/l
2697,150,95,%
2698,72,45,%
2698,78,30,%
2699,123,55,g/l
2700,534,380,g/l
2701,44,311,g/l
2702,122,10,g/l
2702,77,50,g/l
2703,15,60,%
2704,224,0.075,%
2704,128,0.075,%
2705,752,50,g/l
2705,407,50,g/l
2706,725,100,g/l
2707,9,10,%
2708,44,100,g/l
2709,32,310,g/l
2710,125,865,g/l
2711,190,50,%
2712,56,500,g/l
2713,141,0.100,%
2713,140,0.125,%
2714,753,1,%
2714,71,48,%
2715,71,80,%
2716,112,97,%
2717,50,3,%
2718,405,21.7,%
2719,754,373,g/l
2720,146,50,%
2721,32,276,g/l
2722,9,10,%
2723,15,80,%
2724,44,92,%
2725,104,20,%
2726,113,510,g/l
2727,96,18,g/l
2728,755,"19,0 - 21,0",%
2729,502,4,%
2729,170,64,%
2730,756,106,g/l
2731,757,47.50,%
2731,758,15.80,%
2731,759,31.70,%
2732,760,2,%
2732,761,"0,5",%
2732,762,1,%
2733,3,250,g/l
2734,149,80,%
2735,763,0.1,g/l
2736,47,80,%
2737,112,80,%
2738,64,50,g/l
2739,44,100,g/l
2739,40,550,g/l
2740,53,0.5,g/l
2741,764,50,g/l
2742,29,490,g/l
2743,33,1 x 10^6,cfu/gr
2743,387,1 x 10^6,cfu/gr
2744,103,90,%
2745,154,100,g/l
2745,126,50,g/l
2746,765,80,%
2747,7,480,g/l
2748,4,50,%
2748,5,10,%
2749,766,490,g/l
2750,216,97,%
2751,412,180,g/l
2751,562,60,g/l
2752,102,70,%
2753,32,200,g/l
2754,32,280,g/l
2755,767,10 - 25,%
2756,32,42,%
2757,376,10,%
2757,58,18,%
2758,223,5 - 10,%
2758,767,5 - 10,%
2759,112,75,%
2760,768,200,g/l
2761,11,300,g/l
2762,11,200,g/l
2763,112,75,%
2764,769,4,%
2764,770,2,%
2765,120,70,%
2766,26,12,g/l
2766,56,500,g/l
2767,23,20,%
2768,177,400,g/l
2769,11,150,g/l
2770,29,480,g/l
2771,43,95,%
2772,32,45,%
2773,104,20,%
2774,2,125,g/l
2774,198,400,g/l
2775,771,0.005,%
2776,772,50,%
2777,247,200,g/l
2778,773,2.5,%
2779,257,100,g/l
2779,198,300,g/l
2781,278,0.12,%
2781,164,0.03,%
2782,177,400,g/l
2783,98,20,%
2784,207,6,%
2785,224,0.75,%
2785,379,0.05,%
2786,11,95,%
2787,3,125,g/l
2787,51,200,g/l
2788,84,55,g/l
2788,155,555,g/l
2789,177,400,g/l
2790,456,480,g/l
2791,278,300,g/l
2792,103,40,%
2793,216,25,g/l
2793,312,500,g/l
2794,32,42,%
2795,15,80,%
2796,29,480,g/l
2797,113,10,%
2798,43,25,%
2799,15,80,%
2800,96,100,g/l
2801,47,500,g/l
2802,774,54,%
2803,763,0.05,g/l
2803,448,499.95,g/l
2804,58,20,%
2804,504,15,%
2805,123,100,g/l
2805,43,200,g/l
2806,43,96,%
2807,669,480,g/l
2808,273,10,%
2809,29,240,g/l
2810,257,250,g/l
2810,26,250,g/l
2811,309,60,%
2812,415,290,g/l
2813,78,200,g/l
2814,775,200,g/l
2814,776,200,g/l
2815,32,135,g/l
2816,337,50,g/l
2816,18,50,g/l
2817,44,30,g/l
2818,154,1,%
2819,77,100,g/l
2820,15,80,%
2821,43,50,g/l
2822,3,150,g/l
2822,51,250,g/l
2823,37,10,%
2824,96,20,g/l
2824,40,200,g/l
2825,777,20(2),%
2825,778,"<0,01",%
2826,108,0.06,%
2826,224,0.05,%
2826,278,0.105,%
2827,71,64,%
2827,779,4,%
2828,216,>= 2.5 - < 10,%
2829,780,385,g/l
2829,781,385,g/l
2830,487,200,g/l
2831,319,200,g/l
2832,346,200,g/l
2832,309,400,g/l
2833,75,160,g/l
2833,13,20,g/l
2834,40,97,%
2835,88,20,%
2836,184,45,g/l
2836,337,52.5,g/l
2837,15,80,%
2838,126,25,g/l
2839,703,500,g/l
2840,456,300,g/l
2840,691,100,g/l
2841,104,20,%
2841,629,20,%
2842,75,120,g/l
2842,48,180,g/l
2843,182,70.00,%
2844,381,0.7,%
2844,382,75,%
2844,104,0.7,%
2845,44,93,%
2846,13,30,g/l
2847,77,50,g/l
2847,122,10,g/l
2848,96,18,g/l
2849,455,480,g/l
2850,103,45,%
2851,58,100,g/l
2852,208,60,%
2853,78,98,%
2854,32,276,g/l
2855,126,25,g/l
2856,103,90,%
2857,13,9.1,%
2858,32,276,g/l
2859,515,120,g/l
2859,516,30,g/l
2860,40,500,g/l
2860,44,50,g/l
2861,35,250,g/l
2862,108,0.15,%
2863,165,5,%
2864,108,0.02,%
2865,96,18,g/l
2865,782,18,g/l
2866,519,10,g/l
2866,491,400,g/l
2867,51,20,%
2868,232,>= 30-< 50,%
2869,53,50,g/l
2870,412,400,g/l
2870,413,60,g/l
2871,186,0.10,%
2871,167,0.50,%
2871,128,0.16,%
2871,379,0.02,%
2872,48,180,g/l
2872,75,120,g/l
2873,3,250,g/l
2873,198,400,g/l
2874,783,720,g/l
2875,462,97,%
2876,40,550,g/l
2876,44,100,g/l
2877,40,400,g/l
2878,15,80,%
2879,515,130,g/l
2879,784,50,g/l
2880,43,70,%
2881,32,276,g/l
2882,97,50,%
2882,98,5,%
2883,75,130,g/l
2883,13,32,g/l
2884,63,77,%
2885,86,0.088,%
2886,205,97,%
2887,3,300,g/l
2888,32,276,g/l
2889,48,200,g/l
2889,13,30,g/l
2890,82,300,g/l
2890,74,50,g/l
2891,35,250,g/l
2892,785,436,g/l
2893,180,300,g/l
2893,181,30,g/l
2894,53,50,g/l
2895,215,35,%
2896,10,336,g/l
2897,78,200,g/l
2898,56,200,g/l
2899,32,135,g/l
2900,224,9.4,%
2901,456,480,g/l
2902,160,250,g/l
2903,112,75,%
2904,388,52.5,%
2904,786,17.5,%
2905,752,50,g/l
2906,88,27,%
2907,103,50,%
2908,23,40,g/l
2909,141,0.12,%
2909,44,0.1,%
2909,127,0.04,%
2910,787,250,g/l
2911,35,250,g/l
2912,198,400,g/l
2913,125,865,g/l
2914,280,360,g/l
2915,10,336,g/l
2916,207,80,%
2917,54,276,g/l
2918,112,75,%
2919,47,500,g/l
2920,116,13,%
2921,60,400,g/l
2922,788,1-3,%
2922,789,>88,%
2923,86,0.032,%
2924,100,0.0375,%
2925,110,60,%
2926,166,95,%
2927,178,0.005,%
2928,204,51,%
2929,102,79,%
2930,48,95,%
2931,790,10,%
2932,53,60,%
2933,4,60,%
2933,5,20,%
2933,5,20,%
2933,4,60,%
2934,58,97,%
2935,29,480,g/l
2936,791,0.5,%
2936,145,0.5,%
2937,43,200,g/l
2938,109,50,%
2939,63,98,%
2940,32,135,g/l
2941,86,0.05,%
2941,278,0.105,%
2941,224,0.05,%
2942,792,320,g/l
2942,472,46,g/l
2943,32,138,g/l
2944,7,480,g/l
2945,29,480 (setara dengan glifosat 356 g/l),g/l
2946,29,480,g/l
2947,550,98,%
2948,48,100,g/l
2949,29,240,g/l
2949,29,240,g/l
2950,29,480,g/l
2951,103,40,%
2951,103,40,%
2952,29,480,g/l
2953,23,20,%
2954,104,0.7,%
2954,381,0.7,%
2954,793,75,%
2955,648,260,g/l
2955,10,20,g/l
2956,47,500,g/l
2957,97,96,%
2958,110,45,%
2959,11,150,g/l
2959,104,5,g/l
2960,292,0.005,%
2961,78,600,g/l
2962,82,500,g/l
2963,29,490,g/l
2964,499,670,g/l
2965,64,50,g/l
2966,48,98,%
2967,113,500,g/l
2968,11,150,g/l
2969,15,80,%
2970,21,448,g/l
2971,125,865,g/l
2971,125,865,g/l
2972,794,80,g/l
2973,795,240,g/l
2974,796,184.8,g/l
2974,797,366,g/l
2975,798,865,g/l
2976,129,84,g/l
2977,177,405,g/l
2978,78,100,g/l
2979,799,97,%
2980,96,18,g/l
2981,800,150,g/l
2982,32,276.00,g/l
2983,801,450,g/l
2984,108,0.09,%
2984,224,0.05,%
2984,278,0.1,%
2985,324,100,g/l
2985,802,150,g/l
2985,93,30,g/l
2986,113,400,g/l
2987,302,520,g/l
2988,385,255,g/l
2989,75,120,g/l
2989,48,180,g/l
2990,112,75,%
2991,469,250,g/l
2991,803,250,g/l
2992,177,400,g/l
2993,804,>= 0.25 - < 1,%
2993,805,>= 3 - < 10,%
2994,78,100,g/l
2994,74,50,g/l
2995,44,200,g/l
2996,382,76,%
2996,381,4,%
2997,3,255,g/l
2998,645,330,g/l
2999,340,50,%
3000,47,550,g/l
3001,109,600,g/l
3002,29,240,g/l
3003,6,15,g/l
3004,44,150,g/l
3005,582,13.2,%
3005,149,46.8,%
3006,26,250,g/l
3007,32,247,g/l
3007,104,8,g/l
3008,806,10^8,cfu/g
3009,126,30,g/l
3010,23,40,g/l
3011,48,240,g/l
3012,807,">= 2,5 - < 3",%
3012,808,>= 20 - < 25,%
3012,809,>= 10 - < 15,%
3013,150,95,%
3014,810,50,%
3015,96,20,g/l
3015,44,100,g/l
3016,110,60,%
3017,47,500,g/l
3018,3,250,g/l
3019,94,480,g/l
3020,811,200,g/l
3021,224,7.1,%
3022,44,100,g/l
3023,424,97,%
3024,282,70,%
3025,31,100,g/l
3025,30,200,g/l
3026,13,30,g/l
3027,15,63,%
3027,259,12,%
3028,29,240,g/l
3029,108,6.1,g/l
3030,29,160,g/l
3031,44,50,g/l
3031,40,550,g/l
3032,89,500,g/l
3033,125,120,g/l
3033,7,360,g/l
3034,812,865,g/l
3035,7,527,g/l
3036,73,98,%
3037,88,20,%
3037,56,50,%
3038,49,90,%
3039,3,250,g/l
3040,58,400,g/l
3041,23,20,g/l
3042,74,25,g/l
3043,813,65,g/l
3043,703,220,g/l
3044,73,98,%
3045,8,95,%
3046,113,290,g/l
3047,43,200,g/l
3048,125,865,g/l
3049,4,36,%
3049,190,11,%
3050,155,500,g/l
3050,84,50,g/l
3051,48,200,g/l
3052,40,550,g/l
3052,44,100,g/l
3053,484,0.025,%
3053,186,0.12,%
3053,108,0.04,%
3054,13,15,%
3055,84,50,g/l
3055,155,500,g/l
3056,4,60,%
3056,5,20,%
3057,505,240,g/l
3058,201,20,%
3059,402,95,%
3060,814,670.00,g/l
3061,475,15,%
3062,51,60,g/l
3062,63,500,
3063,125,720,g/l
3064,125,865,g/l
3065,13,20,g/l
3065,145,180,g/l
3066,125,865,g/l
3067,815,20,%
3067,4,60,%
3068,262,240,g/l
3069,816,62,%
3070,113,450,g/l
3071,800,20,%
3072,340,200,g/l
3073,817,550,g/l
3074,250,30,%
3074,302,50,%
3075,88,15,%
3075,51,25,%
3076,818,100,g/l
3076,122,20,g/l
3077,127,4.0,g/l
3078,149,80,%
3079,154,25,%
3080,35,250,g/l
3081,32,138,g/l
3082,32,282,g/l
3083,110,60,%
3084,74,25,g/l
3085,527,480,g/l
3086,125,100,g/l
3086,94,300,g/l
3087,88,25,%
3088,32,138,g/l
3089,13,40,g/l
3090,16,10 - 25,%
3091,32,276,g/l
3092,40,400,g/l
3093,96,20,g/l
3094,29,250,g/l
3095,341,120,g/l
3096,51,200,g/l
3096,244,80,g/l
3097,9,10,%
3098,29,480,g/l
3099,39,60,g/l
3100,149,500,g/l
3101,819,25,%
3102,11,150,g/l
3103,411,95,%
3104,820,100,g/l
3105,814,670,g/l
3106,110,60,%
3107,29,490,g/l
3108,512,120,g/l
3108,469,100,g/l
3109,11,300,g/l
3110,125,"870 (setara dengan 2,4-D : 724 g/l)",g/l
3111,150,48,%
3112,26,125,g/l
3113,5,60,%
3114,821,817,g/l
3115,53,"0,5",%
3116,44,50,g/l
3116,40,550,g/l
3117,44,92,%
3118,189,56,%
3119,7,486,g/l
3120,15,80,%
3121,32,200,g/l
3121,104,5,g/l
3122,125,875,g/l
3123,822,150,g/l
3124,13,75,g/l
3125,43,70,%
3126,155,550,g/l
3126,84,50,g/l
3127,113,410,g/l
3128,438,30,%
3128,104,6,%
3129,15,80,%
3130,32,138,g/l
3131,104,20,%
3132,29,300,g/l
3132,125,100,g/l
3133,15,80,%
3134,102,70,%
3135,32,42,%
3136,823,160,g/l
3136,104,5.1,g/l
3136,7,160,g/l
3137,30,20,%
3137,824,20,%
3138,345,0.005,%
3139,379,50,%
3140,32,276,g/l
3140,32,300,g/l
3141,8,25,g/l
3142,44,93,%
3143,44,200,g/l
3144,192,1-3,%
3145,96,18,g/l
3146,78,200,g/l
3147,135,100,g/l
3148,29,480,g/l
3148,816,480,g/l
3149,94,531,g/l
3150,30,50,%
3150,31,25,%
3151,74,25,g/l
3152,88,98,%
3153,232,Carbendazim,%
3153,149,Diuron,%
3153,825,2-Octyl-2H-isothiazol-3-one,%
3154,88,50,%
3155,281,95,%
3156,3,250,g/l
3157,251,70,%
3158,468,1,%
3159,29,160,g/l
3160,826,19.00 - 21.00,%
3161,84,50,g/l
3161,155,500,g/l
3162,32,276 g/l (setara dengan parakuat: 200 g/l),g/l
3163,44,92,%
